"","locationID","Latitude","Longitude"
"12678","WN33",46.3803,118.9883
"12679","WA24",46.3969,119.0208
"12680","PSC",46.2647,119.1189
"12681","WA76",45.9561,119.62
"12682","1RL",48.9797,123.0789
"12683","58WA",46.5075,117.4497
"12684","85WA",46.5267,117.7647
"12685","7WA0",48.0983,123.6431
"12686","WN21",48.0814,123.3981
"12687","NOW",48.1411,123.4142
"12688","CLM",48.1203,123.4997
"12689","4WA9",47.4322,122.6678
"12690","WN13",47.4636,122.5689
"12691","0S9",48.0539,122.8106
"12692","WA68",48.0769,122.8406
"12693","WA42",47.9719,122.7722
"12694","7WA7",46.3206,119.6178
"12695","S40",46.2133,119.7914
"12696","PUW",46.7439,117.1094
"12697","PLU",47.1039,122.2872
"12698","WN00",47.84,122.8597
"12699","UIL",47.9367,124.5625
"12700","79WA",47.1733,119.7467
"12701","WA74",47.2267,119.9094
"12702","80T",47.2117,119.8397
"12703","8WA0",46.8775,122.6011
"12704","3WA0",46.8975,122.6694
"12705","WN55",46.5114,122.0061
"12706","WA08",47.7208,117.9094
"12707","RNT",47.4931,122.2158
"12708","R49",48.7183,118.6564
"12709","RLD",46.3056,119.3042
"12710","4S6",46.6375,121.1239
"12711","33S",47.1233,118.3894
"12712","8WA5",47.1417,118.8011
"12713","9WA3",48.4697,117.29
"12714","WA09",48.6122,123.1386
"12715","8W9",46.8328,123.0914
"12716","20WA",46.8247,123.0344
"12717","72S",47.2367,117.4214
"12718","4WA0",46.9403,119.7375
"12719","8WA6",46.9206,119.59
"12720","04WN",46.9639,119.6417
"12721","BFI",47.53,122.3019
"12722","SEA",47.45,122.3117
"12723","WA56",48.5075,122.0917
"12724","11S",48.2661,124.3139
"12725","0WN1",46.7519,120.6017
"12726","WN29",48.1303,123.2069
"12727","2WA1",48.0925,122.9286
"12728","WN23",48.1017,123.1797
"12729","WN49",48.1217,123.0881
"12730","WA59",48.1247,123.1764
"12731","0WN0",48.1372,123.1128
"12732","W28",48.0981,123.1872
"12733","6WA5",48.5664,122.9486
"12734","SHN",47.2336,123.1475
"12735","8W5",47.6567,122.7333
"12736","4WA1",45.6083,122.1969
"12737","18JY",46.2847,123.4428
"12738","S88",47.7108,121.3392
"12739","S43",47.905,122.1028
"12740","WA04",47.8133,122.0433
"12741","2S9",46.6975,123.8233
"12742","02WA",47.1522,122.0939
"12743","3B8",47.0703,122.3711
"12744","S44",47.0869,122.4314
"12745","WA62",47.4708,117.4192
"12746","03WA",47.4083,117.3719
"12747","SKA",47.615,117.6558
"12748","SFF",47.6828,117.3225
"12749","12WA",47.5208,117.4628
"12750","11WA",47.5239,117.4706
"12751","10WA",47.5547,117.4128
"12752","04WA",47.5819,117.4372
"12753","WN92",47.6086,117.1808
"12754","GEG",47.62,117.5339
"12755","WN61",47.7253,117.2803
"12756","WN41",47.3044,117.9617
"12757","WA23",48.0211,117.7386
"12758","8WA7",47.1153,117.5742
"12759","13W",48.2569,122.4369
"12760","15WA",48.2775,122.3617
"12761","16W",46.5833,118.0011
"12762","6S9",48.3456,120.7206
"12763","19WA",45.7194,121.8861
"12764","7WA5",48.6728,123.1758
"12765","S86",47.8706,121.7922
"12766","1S5",46.3272,119.9703
"12767","TCM",47.1378,122.4764
"12768","TIW",47.2681,122.5781
"12769","73S",47.2356,117.0439
"12770","59WA",46.8503,122.9358
"12771","65WA",46.8403,122.9161
"12772","TDO",46.4772,122.8064
"12773","WN05",46.5147,122.7919
"12774","02WN",48.7458,119.3186
"12775","WA70",48.5778,118.9847
"12776","25WA",48.5767,119.0647
"12777","5WA0",48.5956,119.1006
"12778","W01",48.725,119.4656
"12779","36WA",45.9564,121.4978
"12780","66WA",46.0022,121.5233
"12781","39WA",47.8519,117.7819
"12782","WS87",48.3319,120.0583
"12783","2S0",48.3506,120.0939
"12784","93WA",47.4481,117.8064
"12785","W56",45.6872,122.5219
"12786","VUO",45.6206,122.6564
"12787","28WA",45.7303,122.7344
"12788","WN95",46.8847,119.8914
"12789","2S1",47.4586,122.4742
"12790","WA69",47.4017,122.4983
"12791","WT77",47.3553,122.7903
"12792","30WA",46.315,118.1783
"12793","83WA",46.0278,118.1681
"12794","9W2",46.0164,118.3706
"12795","ALW",46.0947,118.2889
"12796","33WA",47.05,118.8511
"12797","2S4",46.9658,119.0664
"12798","WA78",45.6278,122.1844
"12799","37WA",46.8319,118.4617
"12800","35WA",46.75,118.4178
"12801","WN72",46.865,118.3253
"12802","2S5",47.6561,120.0564
"12803","WN17",47.3397,120.3164
"12804","EAT",47.3981,120.2058
"12805","14S",46.8969,124.1008
"12806","75WA",45.8019,121.4794
"12807","WA66",45.8053,121.5011
"12808","22WA",47.8203,118.6869
"12809","42WA",47.8172,118.8014
"12810","2S8",47.7542,118.7431
"12811","WN15",47.1297,122.0561
"12812","5W1",47.425,119.115
"12813","1WA2",46.5192,122.89
"12814","S52",48.425,120.1458
"12815","W27",45.8989,122.7372
"12816","WN45",46.7806,120.4442
"12817","48WA",46.5625,120.7767
"12818","55WA",46.5281,120.7614
"12819","YKM",46.5681,120.5442
"12820","49WA",46.8469,122.5219
"12821","06WN",46.925,122.5531
"12822","68WA",46.3936,120.2217
"12823","WI50",42.7181,89.4236
"12824","3WI0",44.6422,87.4197
"12825","1WI8",44.6358,87.4403
"12826","WS36",44.2714,89.4369
"12827","AHH",45.2811,92.3753
"12828","WS14",44.4642,89.3586
"12829","AIG",45.1542,89.1108
"12830","9WN4",45.0839,89.0297
"12831","ATW",44.2581,88.5192
"12832","53WI",42.6981,89.7867
"12833","28WI",44.6042,92.0467
"12834","WS04",44.0325,89.865
"12835","WI51",43.3214,89.3208
"12836","ASX",46.5486,90.9189
"12837","WI54",44.9994,90.1494
"12838","81WI",45.0786,90.1767
"12839","52WI",45.1597,90.0569
"12840","5WI0",44.7028,91.1339
"12841","29WI",44.3256,90.0272
"12842","WI14",44.9667,92.3878
"12843","70WI",45.0322,92.3544
"12844","WI29",44.9056,92.4836
"12845","4WN5",45.4569,92.3783
"12846","DLL",43.5219,89.7708
"12847","34WI",43.4178,89.7653
"12848","WI53",42.9453,89.8989
"12849","9Y7",45.4075,91.8344
"12850","WS19",46.8936,90.8208
"12851","WN11",45.5858,88.0036
"12852","WS25",45.5817,87.8453
"12853","44C",42.4978,88.9675
"12854","WI02",42.5069,88.9147
"12855","31WN",43.9917,88.9625
"12856","WI55",43.9861,88.9833
"12857","03WI",44.0275,88.8808
"12858","3WI3",44.7653,89.4072
"12859","WN98",45.6594,91.5225
"12860","WI12",45.7067,91.625
"12861","6WI3",45.6772,91.5625
"12862","BCK",44.2508,90.8553
"12863","7WI4",44.3006,90.9881
"12864","WI49",44.2861,91.2267
"12865","WI18",45.1333,91.4503
"12866","WI56",42.8817,90.8606
"12867","OVS",43.1608,90.6739
"12868","WS91",43.2086,90.6639
"12869","BDJ",46.1375,89.6461
"12870","3T3",45.0442,92.0203
"12871","2WN2",43.6542,89.6303
"12872","WN63",42.5367,88.0039
"12873","04WI",42.5233,88.0167
"12874","WI58",42.5222,88.0278
"12875","C37",42.5917,89.375
"12876","02C",43.0875,88.1778
"12877","7WI5",42.8825,89.4006
"12878","WN90",45.375,91.2919
"12879","WI10",46.45,91.6169
"12880","7WI8",44.7806,87.6025
"12881","BUU",42.6908,88.3047
"12882","3CU",46.1942,91.2464
"12883","WI21",44.9097,91.2419
"12884","VOK",43.9389,90.2536
"12885","49C",42.5333,88.1583
"12886","C74",42.7042,90.9644
"12887","WI60",44.8328,88.4631
"12888","75WI",43.5889,87.7842
"12889","1WN2",43.3292,87.9972
"12890","WI62",43.2694,87.9981
"12891","40WI",44.0583,91.4308
"12892","30WI",45.1919,87.3592
"12893","Y23",45.3061,91.6361
"12894","WS13",45.3119,91.5897
"12895","3WN6",45.2389,91.7119
"12896","3WN8",44.9356,91.4306
"12897","3WI9",45,91.3836
"12898","WI32",44.9872,91.3303
"12899","4WI0",44.9333,91.2725
"12900","3WI6",42.59,88.8744
"12901","CLI",44.6133,88.7306
"12902","WI52",44.6178,88.6667
"12903","5WI8",45.0761,88.0042
"12904","72WI",44.0461,87.9928
"12905","9WN9",44.06,89.5667
"12906","WS09",44.0133,89.5247
"12907","6WN6",43.38,89.0106
"12908","0WI1",45.5072,92.1419
"12909","WI98",42.8583,89.1972
"12910","2H3",45.1656,91.1056
"12911","WI23",46.8667,91.0836
"12912","59WI",43.0339,89.1925
"12913","87WI",43.0194,89.1853
"12914","Y55",45.5167,88.9333
"12915","4WI2",45.6061,89.0214
"12916","3D1",45.2142,88.0728
"12917","4WI3",45.3253,88.1372
"12918","UBE",45.5061,91.9811
"12919","WI43",42.9489,89.8253
"12920","WI65",43.2222,89.4681
"12921","5WN2",43.2683,89.4844
"12922","05WI",42.6511,88.7458
"12923","WS12",43.2644,89.3231
"12924","WS43",44.3556,88.0583
"12925","C59",42.6342,88.6011
"12926","WI66",42.5872,88.6581
"12927","22WN",43.0686,90.2194
"12928","83WI",44.9706,90.3461
"12929","3WI7",43.0333,88.4581
"12930","WI09",42.9772,88.4758
"12931","5G4",46.3489,91.4983
"12932","1WN1",43.6681,88.1953
"12933","WI25",44.5389,92.0142
"12934","WN99",44.6572,91.8086
"12935","EGV",45.9322,89.2683
"12936","WI69",42.8,88.3333
"12937","35WI",42.7456,88.4375
"12938","57C",42.7972,88.3725
"12939","4WI5",44.7236,91.46
"12940","EAU",44.8658,91.4842
"12941","WI26",44.705,91.4656
"12942","61WI",43.7083,88.2856
"12943","58C",42.8728,89.0756
"12944","WN28",44.9828,87.3094
"12945","WI00",44.8739,89.2306
"12946","WS69",44.575,91.5472
"12947","WI05",44.8083,91.6844
"12948","41WI",42.7386,88.5797
"12949","WI70",42.7069,88.6375
"12950","WI71",42.6875,88.6019
"12951","WI72",42.8,90.5717
"12952","8WN8",45.235,87.0675
"12953","60C",43.7064,90.2575
"12954","85WI",45.0444,92.2928
"12955","3D2",45.1353,87.1858
"12956","WI73",44,88.8333
"12957","26WI",45.6992,91.3036
"12958","8WI8",42.9767,90.6481
"12959","7WI0",43.3731,91.1097
"12960","2WN7",43.9489,88.6733
"12961","FLD",43.7711,88.4883
"12962","7WI9",43.8306,88.3253
"12963","1WI9",42.9139,88.8667
"12964","WS49",42.9067,88.8775
"12965","61C",42.9633,88.8175
"12966","WI76",42.9486,88.7758
"12967","47WI",42.89,88.8081
"12968","WS20",43.9531,90.6625
"12969","62C",42.8236,88.0944
"12970","58WI",45.645,92.3664
"12971","63C",43.9611,89.7881
"12972","4WI8",44.0514,91.3764
"12973","07WI",42.9653,88.3914
"12974","64C",42.5183,88.3003
"12975","WI77",43.2069,88.1603
"12976","WS39",45.6994,89.6622
"12977","WI61",43.3489,87.9942
"12978","2WN6",44.5297,90.4192
"12979","WS77",45.6842,92.6872
"12980","GTG",45.7981,92.6644
"12981","GRB",44.4847,88.1297
"12982","WI78",44.4258,87.935
"12983","88WI",44.5083,87.8606
"12984","2WS3",44.2806,88.0936
"12985","WI79",44.8528,90.5567
"12986","WN75",43.2447,88.3722
"12987","HXF",43.3492,88.3914
"12988","HYR",46.0253,91.4442
"12989","WI81",42.5242,90.5908
"12990","48WI",45.7939,89.7303
"12991","WS67",46.8,91.2086
"12992","HBW",43.6567,90.3281
"12993","4WN4",45.2942,91.2331
"12994","36WI",44.0322,91.2997
"12995","09WI",44.0036,91.3078
"12996","9WI1",44.3294,88.6236
"12997","32WI",44.3164,88.7008
"12998","WI22",44.3231,88.6008
"12999","02WI",45.0319,92.6558
"13000","0WI5",42.7933,87.8906
"13001","5WI6",44.3669,91.3958
"13002","68C",44.5056,89.025
"13003","WS45",45.3417,89.6744
"13004","Y77",46.5764,91.4586
"13005","WI84",42.6889,88.8403
"13006","JVL",42.6203,89.0417
"13007","89WI",42.9069,90.0319
"13008","UNU",43.4264,88.7039
"13009","WI86",42.6608,88.1358
"13010","WS05",45.4772,90.6253
"13011","ENW",42.5956,87.9278
"13012","WS26",44.3592,87.6069
"13013","LSE",43.8792,91.2567
"13014","4R5",46.7886,90.7586
"13015","RCX",45.4969,91.0006
"13016","C02",42.615,88.3894
"13017","WI89",42.5722,88.3672
"13018","WI88",42.625,88.45
"13019","17WI",43.0361,88.8931
"13020","WI31",46.4144,91.6511
"13021","WI36",45.8267,89.6203
"13022","4WN3",45.3319,88.5361
"13023","73C",42.7806,90.6808
"13024","LNL",46.1539,89.2122
"13025","90WI",45.575,88.7083
"13026","WI91",44.2028,88.6394
"13027","9WN5",43.3333,89.5208
"13028","49WI",43.3792,90.0153
"13029","LNR",43.2119,90.1797
"13030","8WI6",44.6097,87.6528
"13031","WI92",42.6611,88.3611
"13032","87Y",43.105,89.1856
"13033","MSN",43.1397,89.3375
"13034","5WN9",44.5944,92.2586
"13035","D25",46.1219,89.8822
"13036","MTW",44.1289,87.6806
"13037","9WI2",44.2875,87.7958
"13038","5WI4",45.0814,87.6792
"13039","13WI",43.6964,88.9994
"13040","WI97",43.2578,89.0647
"13041","MFI",44.6369,90.1894
"13042","MDZ",45.1014,90.3008
"13043","LUM",44.8922,91.8678
"13044","WI27",44.9203,91.975
"13045","2WI5",46.0975,90.1633
"13046","5WI5",45.275,89.4917
"13047","92WI",45.2961,89.6411
"13048","RRL",45.1989,89.7128
"13049","WI87",45.2033,89.5244
"13050","WN44",45.2394,89.5689
"13051","WS23",45.2161,89.7472
"13052","C29",43.1142,89.5317
"13053","WI99",42.8136,88.9969
"13054","MKE",42.9472,87.8967
"13055","MWC",43.1103,88.0344
"13056","MRJ",42.8869,90.2361
"13057","WI16",42.8531,90.1297
"13058","ARV",45.9278,89.7308
"13059","WI33",46.1036,91.9025
"13060","0WI2",43.2014,88.3333
"13061","63WI",42.6658,89.7375
"13062","WS96",42.6208,89.7672
"13063","EFT",42.615,89.5903
"13064","WI19",43.8,89.4333
"13065","WS68",43.7817,89.3078
"13066","6WI9",43.7967,89.2678
"13067","0WI4",43.8294,89.3525
"13068","9WI3",44.2856,87.9867
"13069","WN85",43.2747,89.3503
"13070","CWA",44.7775,89.6667
"13071","56WI",44.7733,89.5936
"13072","WS16",44.8472,89.8014
"13073","37WI",42.9911,89.7533
"13074","2WI7",42.9697,89.6653
"13075","WI24",42.8811,89.7522
"13076","0WI6",42.8736,88.1578
"13077","67WI",43.9711,89.9969
"13078","2WN5",44.0064,90.0192
"13079","DAF",44.0333,90.085
"13080","79C",44.16,88.5594
"13081","0WI7",44.1336,88.4992
"13082","VIQ",44.5581,90.5122
"13083","55WI",44.3181,89.9686
"13084","91WI",44.2939,90.0319
"13085","73WI",45.2406,91.5089
"13086","9WI4",42.9786,88.1347
"13087","8D1",43.9442,88.1136
"13088","82C",43.8386,90.1378
"13089","WS76",44.4706,88.8244
"13090","2WN3",44.3578,88.7614
"13091","2WN4",44.3394,88.7811
"13092","WS22",44.3947,88.6894
"13093","RNH",45.1478,92.5392
"13094","84C",42.7625,88.0425
"13095","WN46",43.0675,88.5086
"13096","0WI8",43.1389,88.4722
"13097","OCQ",44.8742,87.9097
"13098","WI20",44.8831,88.0919
"13099","WI37",45.8083,91.0964
"13100","2WN8",44.0153,88.7142
"13101","64WI",44.0414,88.7
"13102","2WI8",43.5975,87.7789
"13103","0WI9",42.9314,89.3386
"13104","15WI",42.9275,89.4181
"13105","WI40",42.9133,89.3522
"13106","WS33",42.9092,89.4508
"13107","WI11",42.5914,89.2406
"13108","1WI0",42.6425,89.3111
"13109","6WI7",42.6106,89.2761
"13110","OEO",45.3094,92.69
"13111","WN86",45.2639,92.6217
"13112","51WI",44.0628,88.5572
"13113","WS17",43.9894,88.5783
"13114","1WI1",43.9328,88.7044
"13115","OSH",43.9844,88.5569
"13116","2WI9",43.76,89.6347
"13117","WS02",43.7425,89.7158
"13118","WI95",42.5778,88.0153
"13119","88C",42.8836,88.5975
"13120","9WI5",42.8283,88.5744
"13121","PKF",45.955,90.4244
"13122","WS06",45.9878,90.1636
"13123","25WN",44.5286,92.1203
"13124","PBH",45.7089,90.4025
"13125","WN09",44.1644,89.5081
"13126","5WI2",44.2225,89.4953
"13127","8WI2",44.2247,89.5308
"13128","PVB",42.6894,90.4444
"13129","8WI3",44.4208,89.5553
"13130","9WI6",45.1042,89.0167
"13131","1WI2",43.3653,87.8869
"13132","9WN3",43.4214,87.8889
"13133","WS28",43.5536,89.3897
"13134","C47",43.5603,89.4828
"13135","10WI",45.1158,88.1894
"13136","WS11",45.1003,88.1333
"13137","WS29",45.1203,88.1433
"13138","PDC",43.0192,91.1236
"13139","91C",43.2978,89.7558
"13140","6WI0",45.1806,91.9878
"13141","19WI",45.1953,92.0572
"13142","5N2",45.5431,90.2794
"13143","1WI3",43.85,89.1167
"13144","92C",44.6411,88.2153
"13145","RAC",42.7611,87.8139
"13146","1WI6",42.8403,88.0639
"13147","1WI7",44.0222,89.0964
"13148","20WI",44.0214,89.0792
"13149","3WI8",44.0533,89.1217
"13150","C35",43.5258,89.9833
"13151","WI42",45.6572,89.53
"13152","RHI",45.6311,89.4675
"13153","WS78",45.5503,89.4878
"13154","RPD",45.42,91.7733
"13155","93C",43.2833,90.2983
"13156","4WI1",43.4833,89.1833
"13157","94C",43.45,89.25
"13158","7WI2",43.4431,89.1781
"13159","WI28",44.5861,87.5575
"13160","WS46",43.8308,88.8886
"13161","WI67",43.8767,88.9006
"13162","6WI2",44.8439,92.7558
"13163","WS41",45.0122,92.5514
"13164","96C",42.75,88.2508
"13165","6WI6",44.6839,87.6281
"13166","2WI0",44.8528,89.6
"13167","38WI",44.3886,88.8525
"13168","4WN9",42.5975,88.1464
"13169","6WI4",46.5156,90.4317
"13170","WI47",44.4333,89.15
"13171","WS55",42.5175,88.7453
"13172","8WI1",44.7536,88.7281
"13173","EZS",44.7872,88.56
"13174","SBM",43.7692,87.8522
"13175","WN03",43.6786,87.7256
"13176","SSQ",45.7314,91.9206
"13177","W34",44.4547,88.5617
"13178","2WI2",42.5569,90.2275
"13179","RZN",45.8228,92.3725
"13180","WS51",43.3528,90.6808
"13181","OLG",46.3147,91.8164
"13182","24WI",45.0956,92.6739
"13183","CMY",43.9583,90.7378
"13184","44WI",44.7722,90.385
"13185","1H9",45.8356,91.8028
"13186","80WI",44.0231,89.1383
"13187","9WI8",42.6939,88.3792
"13188","5WI1",45.9019,91.6772
"13189","23WN",45.9111,91.6286
"13190","2WI4",42.6428,88.3986
"13191","WS71",45.4306,92.6156
"13192","1WN3",45.2119,92.5361
"13193","STE",44.545,89.5303
"13194","WS72",44.8528,88.0119
"13195","6WI5",44.8892,88.0208
"13196","6WN5",44.4997,92.1989
"13197","WI75",44.4989,92.2031
"13198","14WS",45.7781,91.5586
"13199","2WI6",42.9136,89.1861
"13200","2WI1",42.9436,89.2867
"13201","95WI",42.9361,89.1297
"13202","3WN9",44.5569,91.3669
"13203","SUE",44.8436,87.4217
"13204","C89",42.7033,87.9589
"13205","31WI",43.0072,88.6019
"13206","9WI9",46.6208,92.0819
"13207","SUW",46.6897,92.0947
"13208","7P5",45.0653,88.4264
"13209","97WI",44.9633,90.8603
"13210","40D",45.7903,89.1208
"13211","Y72",43.9761,90.4806
"13212","01WI",44.01,90.3892
"13213","TKV",45.4694,89.8056
"13214","4WI4",45.5742,89.7481
"13215","WI03",42.7981,88.1333
"13216","3WI1",42.6569,88.0875
"13217","WI46",43.8828,88.54
"13218","WS62",42.9636,89.5808
"13219","W19",42.9833,89.5167
"13220","4WN2",44.4169,89.9864
"13221","39WI",43.4847,90.6197
"13222","Y51",43.5794,90.8964
"13223","7V3",42.5256,88.6531
"13224","3WN2",46.6917,90.8708
"13225","2P2",45.3861,86.9244
"13226","5WI3",43.2078,89.0169
"13227","3WI2",43.1528,88.9844
"13228","WS74",43.1631,88.8244
"13229","66WI",43.0775,88.6628
"13230","RYV",43.1697,88.7233
"13231","UES",43.0411,88.2369
"13232","6P3",43.1786,89.4514
"13233","WS10",44.4081,89.0158
"13234","00WI",44.3042,89.05
"13235","PCZ",44.3333,89.0197
"13236","WI07",43.6222,88.7667
"13237","3WI4",44.9236,89.4022
"13238","5WN8",45.0325,89.4019
"13239","AUW",44.9264,89.6269
"13240","Y50",44.0417,89.3044
"13241","WS81",45.9481,92.1086
"13242","2WS2",45.9136,92.2933
"13243","9WN2",45.9667,92.1461
"13244","2T5",43.4664,88.2908
"13245","ETB",43.4222,88.1278
"13246","82WI",44.1492,87.8144
"13247","3WI5",42.8125,88.7264
"13248","5Y3",42.8536,88.7597
"13249","W23",44.1978,89.2178
"13250","5K6",42.5142,88.2053
"13251","9WN1",44.1069,88.6839
"13252","65WN",42.6764,89.9381
"13253","JB01",43.7572,89.6525
"13254","8WI0",43.7439,89.8142
"13255","ISW",44.3603,89.8389
"13256","WI13",44.2547,89.8394
"13257","6WI1",44.4953,89.9125
"13258","WS42",44.95,90.6
"13259","4D1",43.67,90.2325
"13260","54WI",45.0083,92.2753
"13261","45WI",45,92.2836
"13262","WN39",43.4819,89.32
"13263","WS15",43.4953,89.2653
"13264","WS32",43.4836,89.2947
"13265","7WI6",43.4706,89.3589
"13266","AWK",19.28,166.6417
"13267","WV01",38.1292,81.0536
"13268","WV00",38.4708,79.8006
"13269","70D",39.4986,79.8525
"13270","BKW",37.7872,81.1242
"13271","W35",39.6925,78.1661
"13272","00WV",38.8289,79.8661
"13273","BLF",37.2958,81.2078
"13274","W22",39.0006,80.2736
"13275","3G5",39.45,79.6664
"13276","38WV",39.3253,78.4256
"13277","CRW",38.3731,81.5933
"13278","WV08",38.2167,81.5331
"13279","CKB",39.2967,80.2281
"13280","WV09",37.5586,81.3506
"13281","WV63",38.3344,80.6531
"13282","WV62",39.055,79.4314
"13283","2WV3",39.1172,81.3917
"13284","EKN",38.8894,79.8572
"13285","WV70",38.9561,79.7886
"13286","WV65",39.4492,80.0114
"13287","4G7",39.4481,80.1669
"13288","WV11",37.5664,81.6192
"13289","23WV",38.0258,80.9828
"13290","WV59",38.0267,81.1197
"13291","WV66",39.9486,80.7594
"13292","WV52",38.4306,79.8256
"13293","WV21",39.3306,77.7947
"13294","WV22",39.5747,77.9714
"13295","I41",38.4569,82.3139
"13296","HTS",38.3667,82.5581
"13297","WV15",39.4833,78.9264
"13298","WV18",39.4083,79.0136
"13299","WV19",39.4447,79.6892
"13300","WV32",38.0889,81.065
"13301","W07",38.7036,81.9522
"13302","LWB",37.8583,80.3994
"13303","6L4",37.8556,81.9158
"13304","MRB",39.4019,77.9847
"13305","WV17",39.3933,78.1558
"13306","4WV4",39.17,79.0617
"13307","12V",38.4408,82.2008
"13308","MGW",39.6428,79.9164
"13309","MPG",39.8808,80.7358
"13310","7G1",40.5333,80.54
"13311","75D",39.6839,80.8622
"13312","WV53",39.3719,79.8928
"13313","18WV",39.41,79.8567
"13314","PKB",39.345,81.4392
"13315","WV77",37.6794,80.7103
"13316","W99",38.995,79.1458
"13317","79D",39.1661,80.0622
"13318","9W3",39.0933,80.0258
"13319","I16",37.6006,81.5592
"13320","3I2",38.9147,82.0986
"13321","WV30",37.9486,80.7164
"13322","I18",38.9297,81.8194
"13323","3I4",38.2583,80.6506
"13324","WV67",39.3947,78.6794
"13325","WV06",39.285,78.7383
"13326","6W0",39.4069,80.2767
"13327","WV12",38.335,81.7317
"13328","14P",38.8239,81.3494
"13329","WV76",38.7775,81.3103
"13330","SXL",38.2317,80.8708
"13331","48I",38.6872,80.6522
"13332","WV57",39.4631,79.5425
"13333","2WV5",37.5467,80.5183
"13334","WV29",39.5797,79.6497
"13335","I25",37.4167,81.5289
"13336","75WV",39.1658,80.6508
"13337","WV23",39.0914,80.4694
"13338","HLG",40.175,80.6464
"13339","4I0",37.6875,82.2611
"13340","AFO",42.7089,110.9422
"13341","WY60",42.8611,110.8981
"13342","46U",43.1847,111.0425
"13343","0WY1",44.4111,108.1633
"13344","BPI",42.585,110.1111
"13345","WY01",43.3958,105.5547
"13346","WY02",43.1917,104.9381
"13347","BYG",44.3811,106.7217
"13348","CPR",42.9081,106.4644
"13349","HAD",42.9244,106.3094
"13350","CYS",41.1556,104.8106
"13351","WY05",41.2172,104.5839
"13352","WY45",41.1569,104.7083
"13353","WY29",41.6222,104.7853
"13354","2WY8",44.4044,109.2819
"13355","WY06",44.8383,109.6217
"13356","COD",44.5203,109.0239
"13357","U06",42.0458,110.9661
"13358","U68",44.9117,108.4456
"13359","WY33",42.8169,110.2783
